video_id,score,overperformed,labelable
3-hn58ujxKo,0.14440623428858723,0.0,True
tsrtAsTnaag,0.16627195027195024,0.0,True
LB96H4h9An4,0.31416191695474754,0.0,True
Fle_aVdLOFA,0.5741428291596484,1.0,True
J3Mc4HJiYR8,0.35307726679114093,0.0,True
AjxTsw1ISn8,0.33608192096504896,0.0,True
fV64BGAoyIs,0.2846133169478808,0.0,True
5CS6ZlEAc98,0.2331491336029914,0.0,True
sLzAPfYmhMk,0.405491538747457,0.0,True
M-yhdFXljTk,0.5574343215593002,1.0,True
PyQwBfcCcd8,0.3248328686579073,0.0,True
mtiM3Ev7a6Y,0.2510048411459148,0.0,True
muPKztGPnF8,0.5808322738675262,1.0,True
62n8262JrQU,0.5657892161729503,1.0,True
imlWgjAcKbE,0.39312631059983905,1.0,True
XnWfaBxA46E,0.3446966415606624,0.0,True
F4bJPGYyg-E,0.4381638447714759,0.0,True
hEaOmenhYg8,0.38358240336358285,0.0,True
2MtDSla8ybk,0.3381581800222008,0.0,True
vnAfLdcj410,0.4897547884942969,0.0,True
57x7TBGqT4g,0.3679636534540295,1.0,True
xbmzU6WoJng,0.5280676831970308,1.0,True
Iu5DuV9MBbI,0.3962867448624914,0.0,True
HYFmYXeQSII,0.38358240336358285,0.0,True
e62NUsZyyN0,0.35172785026170034,0.0,True
vK2TujPj1l8,0.44517018347273074,1.0,True
gAIYY_HU87g,0.5019946827052552,1.0,True
QJ9VGMNNVHY,0.41056507837779266,0.0,True
CSHCdiwAK-8,0.3841330307237069,1.0,True
SUajsV2jYck,0.34555137967346505,0.0,True
xNebsbxTwQk,0.12228205128205127,0.0,True
wiUeAWdxOro,0.30125865693393006,0.0,True
1I9DblKdvW4,0.34633024855614414,0.0,True
iT6vR4QpQYw,0.3602823630287368,0.0,True
t-v4D5uC2qE,0.36564665928487367,0.0,True
i6Y7np7-KjM,0.36443219176060887,0.0,True
U-VmNjx7fqA,0.27398982302422925,0.0,True
-vDKIG7OD0M,0.3490919637828097,0.0,True
IEKtUqkgpls,0.5568052239569946,1.0,True
UifClrxhSYo,0.43586689070284795,1.0,True
RbjMdiHnXtA,0.46780129234292456,1.0,True
NTq96wwhaf4,0.4324652414183464,0.0,True
9HkO8masPT0,0.5534696832006494,1.0,True
IvlFNqLB-GI,0.5401904033631394,1.0,True
zHJ-GhP6EGE,0.5618512824443177,1.0,True
hLjoP8i2izc,0.5142049691794325,1.0,True
h521l2UyWLA,0.585950482746907,1.0,True
lGyzfOs8R9Q,0.597389975046421,1.0,True
aIUAAqnZRkw,0.4530198906526599,1.0,True
vA3VsNwJBPE,0.5573616563352373,1.0,True
WJ8Jj44ehWE,0.579951740261127,1.0,True
a0eALIndFVE,0.42734518565672125,0.0,True
WfO3nfVbPDE,0.4627520039547831,0.0,True
Y-au18wkCEg,0.4244803055052649,0.0,True
sQ6_1P33gEE,0.5327421645069489,0.0,True
AqfgImiv3yE,0.44014227650592713,0.0,True
1FfYu2NtMkE,0.5067075238800932,1.0,True
-8ZVeS63kHE,0.5410494556391879,1.0,True
Ac3b4vmYJks,0.6020825806323905,0.0,True
pbUe-a-8qOw,0.29530183169866675,0.0,True
DfOXJEcPxCY,0.31951711502210944,0.0,True
xkKT1y3mTu0,0.344087364174402,0.0,True
4_AtI_z1g08,0.3721489216127109,0.0,True
4d0zRxyPY14,0.19190385243861852,0.0,True
60QcfA_nzms,0.3399375354425299,0.0,True
glwv9qa1-xc,0.38369896611771676,0.0,True
aQHCTMnn768,0.2743518139744555,0.0,True
HgB3XI4e4pw,0.35269503134993097,0.0,True
dmfSnF83Dpg,0.3032156797909484,0.0,True
qucEwR7ddfk,0.36564665928487367,0.0,True
k-9-ktRBXrg,0.1355007457857574,0.0,True
YjE5qQnG9OE,0.24253225629282885,0.0,True
lE1qB2CJZJg,0.3454183944528007,0.0,True
Rt6XuIPOVzI,0.33618378168877616,0.0,True
HO1_fJ2kFYI,0.4295664596698995,0.0,True
sBM-dhwqwBY,0.3453018316986668,0.0,True
TpLzT0HvGU8,0.2107406953633369,0.0,True
Yzm4JmEYNR4,0.3761892037123186,0.0,True
ohRhBQeForo,0.3832557211723736,0.0,True
KoLL2j9UGpE,0.35208984121192655,0.0,True
aLkhFBcIa1U,0.19547806910071058,0.0,True
LGRDJuXeQPA,0.3444093471557209,0.0,True
0Cej5r8lWYs,0.5179856807036894,1.0,True
csJFEBE0I-c,0.29000773551272996,0.0,True
xR50i2oYVKs,0.5090054556719058,1.0,True
4VImB_XgplE,0.5766964875441934,1.0,True
opRiFBcx0tI,0.38778463708469796,1.0,True
ND-__fpyhuI,0.4740706062431812,1.0,True
5CUXjmsA9kM,0.4564626319375127,nan,False
S5IWvZv2iy4,0.48388248343304163,nan,False
EGG2bhm5mNI,0.48274002432016194,nan,False
nT-rRsNga5A,0.6144471091620056,nan,False
C4_XwHi71F0,0.4954924541854302,nan,False
FWqfteISoG8,0.6843005209076638,nan,False
32iYysmpW2k,0.3962867448624914,nan,False
FNOwOvYPMco,0.397704267162866,nan,False
ZiJfopDlS1o,0.5674389670232596,nan,False
I3oUE5cX9Vo,0.5288215525284776,nan,False
uNdcDbMo9EE,0.43293261840237846,1.0,True
LPZ1_zOgWuo,0.4311102911308147,0.0,True
nFbd9BTOThs,0.4754460555150586,0.0,True
mw_Cn69sZlk,0.41913283859143735,1.0,True
uoGkRWdb46A,0.415307206950222,nan,False
oAvwijVU4x0,0.3923399709067291,nan,False
hFwT8g__q1A,0.3311380462305256,nan,False
juWcv16Asf4,0.6517534459573038,nan,False
dwrWSRpG77Q,0.4538938128469178,nan,False
WeVNm62naWI,0.5040783127712888,nan,False
PZUZG0gUDRc,0.4043740824358462,nan,False
z9B5Rhpyj8c,0.3817974264792841,nan,False
cQt5Y6jZCOs,0.3691947285361321,nan,False
C7uhj32TJkc,0.5094971609468443,nan,False
nw7z12FLviU,0.6022957825055393,0.0,True
ZLe_Dkhufro,0.39689809291640743,0.0,True
HKhMtDNas4s,0.43293261840237846,1.0,True
RAHugAJHbVs,0.5565922437002591,0.0,True
8UI4eA7sSxo,0.4377033608416239,0.0,True
13K_3ytDmvQ,0.550321262032342,1.0,True
seZ1VWDMgEY,0.5261434995640915,0.0,True
29qP-S3GH6o,0.5991230490245909,0.0,True
f1hJRa5JIvM,0.5108815044111521,0.0,True
nDDtOa3dv_w,0.5129912642850688,0.0,True
FK82ZTiTBa4,0.5779131757400939,1.0,True
WFMf6slzzUU,0.4341813518322347,1.0,True
80mZxHTGq9M,0.49373375178094187,1.0,True
1ExWh4zm1zg,0.37082490745618174,nan,False
gf09vjWp3E4,0.3753367271382801,nan,False
K9y6N4fQ_xg,0.42175532621391937,nan,False
lslitxKGYsQ,0.29173933724433165,nan,False
9abMMfSpnfc,0.289747189634042,nan,False
vZrc-bfHoQg,0.32589907736542545,nan,False
KQ0L-17d2nU,0.11054545454545454,nan,False
rADxGBILfFI,0.3293532229914374,nan,False
MyYnhbjD2qE,0.36263238563937156,nan,False
t8baExoTIFA,0.2663425118475063,nan,False
qvNIMQVan-Y,0.2862188922375293,0.0,True
hFXq1f9dpJk,0.6880113262313723,1.0,True
YbSnFMa_peM,0.6382723789620341,1.0,True
MCBNRDr6qII,0.3337071850502517,0.0,True
yNWufRVAAPI,0.2437309087588777,0.0,True
HCDS3Fwagu0,0.324027924027924,0.0,True
8dIQIO6QWSQ,0.6406560408711245,1.0,True
w1xUiWhR5x0,0.6212446459044288,1.0,True
JNG5JhRA8kk,0.44246862230457956,0.0,True
xvzhNJljvjw,0.36552763007264144,0.0,True
aFlYV3Hq8HM,0.6363063253438961,1.0,True
y-27qH8fmik,0.619915376739697,1.0,True
D7GPFSJ4VN8,0.6737030165601594,1.0,True
4pafk8giHTE,0.3131947358665169,0.0,True
5xgN1qScPAg,0.5918291750718008,1.0,True
1g-a28m9nQ0,0.3139247311827957,0.0,True
3ASL3jfaTiM,0.5888949027713313,1.0,True
XzrMGop8sh4,0.3805131471662912,0.0,True
bvbSMkuT3qc,0.2566565656565657,0.0,True
mN1M0zs3YAk,0.6354430244085416,1.0,True
87j07VQpD0M,0.6170073293207621,1.0,True
9h-l_uBr7dE,0.7151770765948292,1.0,True
OyWYtWlTu5I,0.2107406953633369,0.0,True
hutqYMwHEq0,0.3326060498641144,0.0,True
SRcFYHjQsIM,0.2829216624266569,0.0,True
9z5DCr9ZxPg,0.7483926478045951,1.0,True
c7hGRsZittg,0.21034293396557543,0.0,True
FqKsMcswGdo,0.8161657064486167,1.0,True
ts6S7O6etN8,0.6159985799640972,1.0,True
OMlNuWqgPq0,0.6428495724308532,1.0,True
pyo50QGmH_s,0.5010556625546163,1.0,True
NyJya_ZAdSI,0.550511080749652,1.0,True
Gjw6aWrVpxo,0.7125558304129733,1.0,True
-Eq1RwUClME,0.686913425244706,1.0,True
fxvtq7pXdek,0.3534929451460892,0.0,True
WsHt6-_Pk40,0.5688791167443839,1.0,True
4Fh7Tylyu0s,0.6597976393691367,1.0,True
sBj_JQWTqw8,0.662630675620464,1.0,True
QOnvKIjOy-k,0.6007071090731735,1.0,True
UD4C5mEHkVY,0.6736580064480631,1.0,True
ywDXrSi0RKI,0.6008898542464226,1.0,True
NMIiq1ZwjB4,0.7420006850632181,1.0,True
VVcJ71qlC_o,0.6229790898974499,1.0,True
1toiZA-qd5M,0.6688338277751256,1.0,True
e-2u-fLDAsA,0.6010508627750006,1.0,True
mG04UyUfIDw,0.4152745480431972,0.0,True
FFoHh3vBpXU,0.39036648588904327,0.0,True
OgLrnRNIP9E,0.7039674413770631,1.0,True
jx7hoSaWBr0,0.5841645344146974,1.0,True
kW0ZUdKaZc8,0.6726835664335664,1.0,True
7LWXusfFu0Q,0.6323014796149125,1.0,True
5FTDMjRVJrg,0.5591803981459154,1.0,True
gNiYdVUR-XY,0.33617476658848316,0.0,True
gf55TOc6lpw,0.6082166285501888,1.0,True
glMaU5Q6KwY,0.4198505630974241,0.0,True
1zXLwyUNAVc,0.24408557034363482,0.0,True
99J0tQOV5ks,0.7063639211665528,1.0,True
AcyWEvK2b1o,0.3817974264792841,0.0,True
xjaXPq6vxBo,0.634162741459802,1.0,True
ci2uCf-HqGY,0.6321648338889718,1.0,True
fKPF5qChnd4,0.3455048864747766,0.0,True
v5txUd43pjo,0.3340940466676951,0.0,True
lQ1WG3PZ3hs,0.3887349768609475,0.0,True
F3WPWi490zM,0.36584971406098343,0.0,True
ZFPYVioDSbY,0.615894553207986,1.0,True
kYpCcUdiiIA,0.3421991507877787,0.0,True
vLrYASK_Dv0,0.2882164335618067,0.0,True
TJjTjbNIeY0,0.38359980236061075,0.0,True
BT6uULSRGpk,0.6011158820168832,1.0,True
UUNHvt4HlhM,0.6040904540904541,1.0,True
FWhygoIrgWY,0.2634209278853242,0.0,True
o9Nh1xjEnLc,0.28231254287066826,0.0,True
K5hOZLPR6Ws,0.5908321221277573,1.0,True
fE0frCNDccQ,0.6919733626588465,1.0,True
O0MZRk1Scw0,0.637812876778394,1.0,True
itmN_N2Hh7U,0.6388400488400487,1.0,True
oul2wQo1L_k,0.5607083516310392,1.0,True
KLlrvuHKxPc,0.3393197831612444,0.0,True
tvGbQSAjcUc,0.30825337499615,0.0,True
cyha7pyx5e8,0.4328616325024228,0.0,True
BATqunIR2WA,0.4137685423353005,0.0,True
WWm1fyK6zjY,0.3273494092301153,0.0,True
Kfoa8ZISD6U,0.41853707033862336,0.0,True
YGz30B_KjZA,0.3381581800222008,0.0,True
WryZEhizgLs,0.3810028185281865,0.0,True
iW63vNsF8ck,0.4377033608416239,nan,False
WCZcEad2DzE,0.5360038376044217,nan,False
qEqPM7sYFzg,0.42543308394870555,nan,False
ngQDBJJUV2I,0.5025019290820667,nan,False
0araRth0DzE,0.5372403390887827,nan,False
M8eApulh1sQ,0.43377166992795724,nan,False
hOaoEqbHxI0,0.6428235972936434,nan,False
j8KpV-4_mRg,0.5146542073217859,nan,False
iH9KW7bbfuU,0.5771536005741924,nan,False
Bg1loXStY3U,0.5642583928082027,nan,False
Im8-ymK-T_Y,0.6700901792779672,1.0,True
gADj-r1t08U,0.603367077814762,1.0,True
ZMpEeE0v2y8,0.5753072370641298,1.0,True
YO45xBbS79w,0.6737030165601594,1.0,True
bxFKaNCMwls,0.35102936929541656,0.0,True
2Wq8I4ldEEk,0.31926806132264474,0.0,True
OvcjZpGA_Dc,0.3313830226754934,0.0,True
vko-EojtRlE,0.3173208035621829,0.0,True
RBipReqUD64,0.6518505353581523,1.0,True
TIGgp2syYdE,0.6515238148550957,1.0,True
oeq7v1-u5Ks,0.6590995724308533,1.0,True
ZESCeVZncsQ,0.3743366765780559,0.0,True
T42dnSJueRk,0.6038070887011667,1.0,True
U8AR5RQgCiM,0.6590995724308533,1.0,True
DoZaFH4xWhM,0.7909342214455148,1.0,True
3-TnG9e5j3Y,0.16627195027195024,0.0,True
LMfjBYUizOg,0.32919747740874683,0.0,True
X6V5NHpTbaU,0.32733486000243867,0.0,True
HbHZZ7Fl8vM,0.40991025178706036,0.0,True
gRqeedW-UTU,0.3455891802118217,0.0,True
KrlM_-_viw8,0.40119813782941216,0.0,True
5vXqvcxarsg,0.258207434142918,0.0,True
4hepNok_AH4,0.23303787771315082,0.0,True
knbIvUFzI5s,0.3003407560368125,0.0,True
vijXHSouzs4,0.2531483466477905,0.0,True
DhCnjHSm7I0,0.2811158733739379,0.0,True
hsGJ72Tuu40,0.2808950205702937,0.0,True
S2CT54KbqZc,0.12182750582750583,0.0,True
x1SjuPxc0PE,0.29561749804944,0.0,True
2pjNVBsBHQo,0.27713473942875033,0.0,True
yzwz1rJ5VXc,0.2567899118425434,0.0,True
6scwVXFrqcU,0.2866734376920747,0.0,True
3lAeRbs6TX4,0.3066838958143306,0.0,True
c5VBqNUCjew,0.5483828281319432,1.0,True
vVM3Df34hAk,0.5308992855527782,1.0,True
7LGvd4vQaa8,0.5469654283274467,1.0,True
eltC4rcvko0,0.32731659966580007,0.0,True
afEkUziFQ8A,0.25724445729708884,0.0,True
R72DVj10VoA,0.25866197959746345,0.0,True
ibSrNwSZ8n4,0.2644303979298418,0.0,True
uvu93OcPpk8,0.6692276021080368,1.0,True
_P5buMPJD9U,0.7525949362781136,1.0,True
meBLRas1ZZo,0.3528943787711873,0.0,True
T6Vlag78jEk,0.3778304414832762,0.0,True
ZA0iTaBsLZQ,0.2960720435039854,0.0,True
5636N8UKiRI,0.3555405370986625,0.0,True
MxO5MA4M-II,0.32919747740874683,0.0,True
UhnHZJ4fOmw,0.3647941827108351,0.0,True
A4BdFD0j1SQ,0.32731659966580007,0.0,True
_Q3k2PgSmh8,0.3034015140767872,0.0,True
wXzwRfSsYfU,0.28405160730742124,0.0,True
grWkqWiyIQA,0.29561749804944,0.0,True
pV12qym-m0o,0.23280351906158359,0.0,True
ndeYGum1Qrs,0.2835878100468519,0.0,True
1KTkx5QTMkU,0.7581327829487016,1.0,True
fRsT9bM4g0M,0.6728926748281586,1.0,True
vY4HPp8-8ys,0.41241309610957994,0.0,True
A1PjlfFtwvM,0.055647554095977624,0.0,True
qIKdOC885cY,0.36879826559981854,0.0,True
qit7A1zDJaw,0.22119763646184737,0.0,True
nuTODHwUXYY,0.22353305965933953,0.0,True
FQe8pjrv3Zc,0.18794446932377967,0.0,True
DREipZsVQvM,0.22000425513053495,0.0,True
z217bCsEcjo,0.15143282655910642,0.0,True
Ircjqj0EqPQ,0.38102966578503406,0.0,True
Gb4x10a9iNk,0.2813106759010594,0.0,True
DiCcJH39dSs,0.3396849927122626,0.0,True
L69kBL7CBmA,0.32120223409157295,0.0,True
Ze5jQ0A0lVk,0.19143282655910643,0.0,True
g4od89pQr5w,0.2158228966869175,0.0,True
WmQTeCc7lp0,0.23675579870786062,0.0,True
-oyGYsk7O7Y,0.2708098855588069,0.0,True
K6pC0GDohCE,0.39573112431928303,0.0,True
Ig7noQElYno,0.3584442638081513,0.0,True
cyEYvKDiJA8,0.39409599823416885,0.0,True
8Trzz0C8Fyk,0.5304521263823788,1.0,True
e91QIygXYvE,0.43158984903931563,0.0,True
nrAd6HxL8wo,0.30196759476370383,0.0,True
iEnzhly06Ig,0.4016345339857228,0.0,True
J5mfKvHZsO8,0.33911544396166726,0.0,True
dI7JZLN-CJk,0.37082490745618174,0.0,True
n7RtpEoRdC4,0.2656420809062918,0.0,True
zSigs4nA6Uw,0.2865170467812577,0.0,True
TQrMlu-kNhc,0.3909224486063545,0.0,True
g3ZkCsXBM1M,0.4314143869375302,0.0,True
RDa3lgs916g,0.33593618817756743,0.0,True
vg0sd6X1EiE,0.6123802123802123,1.0,True
NBzSTcQEbAw,0.34769423681632217,0.0,True
pCnwC6PqLCM,0.3124334562398027,0.0,True
SQtZo4SvBzw,0.7386552427249778,1.0,True
gAeR_UrquaQ,0.6661789109715377,1.0,True
g1vWmGkbAGQ,0.624071970298276,1.0,True
bXaqwJ_lfe0,0.6434461862523756,1.0,True
i81OX4iXjL8,0.5708612534418986,1.0,True
0j7RMBfuVsw,0.41627478941305246,0.0,True
ytwc44zVurA,0.38467324347274817,nan,False
iuky9ddCM7E,0.40859029416399234,nan,False
qjeJPfxHo5Q,0.3767017432593693,nan,False
GOZHRHmps-w,0.38467324347274817,nan,False
S3iEfMq4nl0,0.3817974264792841,nan,False
5H5M4wvaxmc,0.479551143044048,nan,False
MGZwPerkdXc,0.5077101139765098,nan,False
d2lU3FGty8Q,0.4411504580144789,nan,False
hhK4QF8ThaY,0.5779131757400939,nan,False
HsAuMILwLRg,0.41913283859143735,nan,False
CaRQ3DpnoEI,0.3695568728508838,0.0,True
KUBEn3wZVxw,0.3700776395770834,0.0,True
vSudPOyh3Pg,0.37823197157155,0.0,True
QeiPiJag7-E,0.325202740393303,0.0,True
rSXVZaop3b4,0.3944342177282286,0.0,True
uNsMWP42IOs,0.3385258798183506,0.0,True
c6TnTMKtnZg,0.30235409524596263,0.0,True
aC5fhtWMVDg,0.3534929451460892,0.0,True
Z2CMsvGsyok,0.33090928257911184,0.0,True
dyTvXnTtigM,0.5735600101061725,1.0,True
_78Gd7DfyFU,0.4076565007177651,0.0,True
MptQ6V_3PB8,0.40385405923585604,0.0,True
OEndyX-dW2U,0.4130207969739019,0.0,True
0jbqnzRvDos,0.30701826527828163,0.0,True
0DCyqNLxiJs,0.43113159242191496,0.0,True
p5BBt0x0OFM,0.6166745677743363,1.0,True
PpKSM9OomgE,0.39490249497069946,0.0,True
bA038eiwiOk,0.32398982302422924,0.0,True
y37v2_BYbgE,0.35258888650009507,0.0,True
aZd2SQZl5rY,0.3058015362152528,0.0,True
kBiD1ZuzWuQ,0.2792802380408106,0.0,True
7K6I4r-qipQ,0.5017517475580979,1.0,True
Z5OXy9w5uMI,0.5942958510294224,1.0,True
IcDGRsegaEg,0.6277842527842528,1.0,True
B7p3ABfiO1I,0.5843341751286386,1.0,True
wnclVf_ZD1c,0.6891547705781558,1.0,True
qMa2HOzL3u8,0.6433966977608219,1.0,True
0wCBiEAJKe4,0.5940756936983351,1.0,True
7Aj2cvShFEM,0.6568930686172065,1.0,True
fquPoYXVI2o,0.6290985302703523,1.0,True
0I_bo0dViwA,0.579254143291714,1.0,True
9944JU7u8Q0,0.5546704642468113,1.0,True
5mED8JIF-DI,0.349252954385341,0.0,True
Jb953Gu18hc,0.30743512752216534,0.0,True
vcdOcfMZniM,0.32363843874625986,0.0,True
g7eSn1xibE0,0.30555424977921863,0.0,True
owG6mNyBWS0,0.6197365716720555,1.0,True
pIQk0ct-Whw,0.559646835775868,1.0,True
X7lKlIExGCs,0.5482838469908689,1.0,True
LBqOiAcRvss,0.30652063633384047,0.0,True
L-806UmjCJo,0.32176304342684175,0.0,True
1GQSfMUpH0c,0.3733258488075583,0.0,True
ooXw4o_xfdg,0.31390837041414515,0.0,True
Ykfz_Vpt2Q8,0.348559175887593,0.0,True
WS3ywmABNm4,0.6575259085625795,1.0,True
iwcmdaLB8r0,0.35731030271652303,0.0,True
0oBm1wgdpSE,0.6495605548507752,1.0,True
iSVNT9a9nL0,0.6413890853443357,1.0,True
7f-mJNdfTc8,0.6245722594170555,1.0,True
5oegWJTRS04,0.6086651497914297,1.0,True
orygyVsdh-4,0.6340057616488061,1.0,True
FI8ytziMrNU,0.6213971168404665,1.0,True
J6erlHJREkc,0.6035369446632246,1.0,True
qO7Mabtu46c,0.4542997254496216,0.0,True
Brdc4MQkgu0,0.6036360607806449,1.0,True
K5Op5M_CbcU,0.7093683896351543,1.0,True
Td7QLWvSX6Y,0.6152572961582973,1.0,True
Yb7dBpndfiM,0.5927952471985525,1.0,True
KbL76MBK73M,0.5744195651092203,1.0,True
EXoxSSwryaU,0.7116672402098669,1.0,True
srsETc4bJFc,0.5657492772954397,1.0,True
jffNnS-FidA,0.5930187819842992,1.0,True
qK16tNaTMPY,0.3909224486063545,0.0,True
-CDUtENR4LU,0.529761377269094,1.0,True
LnpQg38EeDU,0.62003781454537,1.0,True
KAhA-s4oSpU,0.5565735846695367,1.0,True
i6fcSKZUXUU,0.5938039965552174,1.0,True
lSwIUCrLCQY,0.5573798689260313,1.0,True
8lIqED1RHBs,0.5927952471985525,1.0,True
hoR4AHeLpgA,0.4236745692622003,0.0,True
etHyyR-MKWw,0.44999831967573334,0.0,True
3dZw-kbP7h8,0.5496550798177929,0.0,True
HfehQ1QwW6U,0.48586258481977174,0.0,True
7m_K00GN54U,0.527787877882526,0.0,True
ZUG9qYTJMsI,0.4412621064991976,nan,False
jgogLy04nyo,0.34522623886445325,nan,False
uvymhHk9FCA,0.5889272045468794,nan,False
NTlYynSipnA,0.3741236027785023,nan,False
3A7eQshM90c,0.4328328637978533,nan,False
P5wYWzCkCU4,0.46641814037532725,nan,False
oNzsFX9Dnm0,0.40501097479215425,nan,False
ipk8VqOXfcc,0.3753367271382801,nan,False
vahKoyYBrCI,0.46641814037532725,nan,False
jIZ8NaumceE,0.40907402301813967,nan,False
H_uw5-7y5qE,0.4138983350106821,0.0,True
jGBWtmo9Gug,0.30364409914909357,0.0,True
_xoSRvCJUco,0.3150756136094637,0.0,True
nGUQV39rB2w,0.32442802129204207,0.0,True
JAwyDgFqk7M,0.32235303040217,0.0,True
r4IA7_oJTJY,0.4071802905646349,0.0,True
45c-nj6X8V0,0.3244164660696101,0.0,True
tEBR3-0crPc,0.2866734376920747,0.0,True
u6a2kiTZKXA,0.3473164745578539,0.0,True
Yttze5DtqDc,0.5642818057622008,1.0,True
-2YLr8iSCXw,0.37408214283967794,0.0,True
aqQRToKfVfg,0.5992645278526866,1.0,True
nKDibukyV4c,0.5822958334646373,1.0,True
7FjZGkbNweg,0.5833254257719738,1.0,True
2FnL9F09Su8,0.2603429339655755,0.0,True
6CAEJEOvH_k,0.33090928257911184,0.0,True
GeTf1pvKKcw,0.23447409368670327,0.0,True
dc7LwnSQxaU,0.2669739500083562,0.0,True
LZsnz7UCVwQ,0.6085035800209351,1.0,True
9ubGEmg-X_w,0.6880113262313723,1.0,True
eBhLKWlYlq4,0.32563319513263894,0.0,True
p7SEXw3_1sM,0.2849247311827957,0.0,True
N_PY_vsUi7A,0.3058015362152528,0.0,True
PWeflIaDohc,0.32321789321789324,0.0,True
-Y7EyZ1wL0Y,0.34544050700638085,0.0,True
J_n7L-xlKYU,0.31781335243599396,0.0,True
rfxrGpzv-LA,0.5607929026658872,1.0,True
ccaYoulpeTs,0.6040277588478487,1.0,True
MfbteePNcqA,0.6252376321323456,1.0,True
_a2sSbMxbjs,0.40919654690232254,0.0,True
mCAB7WrSWpE,0.4269293587007998,0.0,True
v3mxFaPv3O4,0.3296783638004491,0.0,True
wL-LZa5KIWE,0.2675635667014978,0.0,True
NzQn5Q_qr3E,0.349373232422372,0.0,True
Sm1ruiZMygY,0.3955972062902252,0.0,True
5wxtdfAFw0Y,0.21441537317594572,0.0,True
RtDJzpQ-7rk,0.6056742254674427,1.0,True
Eaejj5xqY7s,0.6010682272400493,1.0,True
NBaBf4nQgeU,0.6027587627255263,1.0,True
uwgmwmGOCDE,0.26819067907138516,0.0,True
yxwbhImnKU0,0.6470800305155937,1.0,True
23LmWsfiAmw,0.5699062888060387,1.0,True
eJKQxIExqek,0.3442229014642808,0.0,True
ufDqLsjNwN8,0.36443219176060887,0.0,True
e8yCOwoan8s,0.3760701745000864,0.0,True
uqyVsd86WbQ,0.3065637198237362,0.0,True
_QhxEXzFpFc,0.6630347576160384,1.0,True
Fg2bGrHD_4o,0.6122823688729101,1.0,True
naOSbN9CcLo,0.5694706399165522,1.0,True
swMPplUUBmI,0.527959986444029,1.0,True
MlzsWbympn8,0.6415799788934117,1.0,True
odRcJBngDPM,0.1547848066403623,0.0,True
FHDYVYftiNo,0.27882569258626516,0.0,True
M4nWqX5SW84,0.30889914302122834,0.0,True
NONFIpg46c0,0.5908967741393998,1.0,True
-sAVBCBk_ZE,0.33860057636363533,0.0,True
Fm2mW-clppM,0.5501087862775902,1.0,True
xMhFcmb5hdU,0.603102631762844,1.0,True
3zqPwN3DYRc,0.28798398712191814,0.0,True
WyNekvEESfY,0.275633369176927,0.0,True
753QXKfv1iY,0.23339182992334603,0.0,True
3tJmyOOI1R4,0.2837033641482515,0.0,True
v4Vx-k8NQYU,0.5428800719220884,1.0,True
ONfwKQoLnuI,0.3355240124047184,0.0,True
ZeEtjBVJMq8,0.16396082772140025,0.0,True
Zhe86iSSNHo,0.2384385325764636,0.0,True
ug94dCt-kSw,0.3248417799750266,0.0,True
iF94J2FIsi4,0.26079747942012094,0.0,True
Lr_qSuhQxyo,0.3429422280957587,0.0,True
su73GMCwWUY,0.28624215203322706,0.0,True
PT60dAyApLU,0.2866734376920747,0.0,True
wRUEAaP25yY,0.2581870072214134,0.0,True
5i9fB4EAriw,0.3277760522754961,0.0,True
I4o34_4OaHg,0.19251991614255765,0.0,True
3lxI-H6ZsKQ,0.22882569258626512,0.0,True
OimFM8QI-rw,0.2181906790713851,0.0,True
DNMxGvbZE6c,0.2603429339655755,0.0,True
UxhJJk0LW6I,0.23881629483493189,0.0,True
qAxCSzF10MI,0.5546704642468113,1.0,True
cHYPgpR_YeE,0.28151991614255767,0.0,True
ZU32LuQm7cY,0.5782014953814606,1.0,True
uMpPXiDeTXk,0.5098815578814813,1.0,True
5E6e7R5Wo4o,0.5698026638286106,1.0,True
FaFF_S2wfyo,0.5739648172074429,1.0,True
ZovZB5J-Ucw,0.6382723789620341,1.0,True
sNTb_O51bAc,0.5918291750718008,1.0,True
bCcseH_xf6I,0.5211083001503167,1.0,True
d5Ak_qVz9Ko,0.5316533296532531,1.0,True
2fZG_9iaHxo,0.6166717327152754,1.0,True
saY8iwwCEMY,0.6022578341525477,1.0,True
cGorpJ9LbYM,0.5968568858944566,1.0,True
zfirgDeWeqs,0.6234875989698809,1.0,True
WqwauvN9C2Q,0.7201839323910293,1.0,True
IpY_H1Uy4qk,0.5470511067745767,nan,False
7jRJ4IilqSw,0.5789219250967589,nan,False
ZbM40QA1WPU,0.4325818041724803,nan,False
iB1-jHJ_a7U,0.5558894343785769,nan,False
NnARBkZU0-8,0.5728418106611185,nan,False
tZMGgYLBpIE,0.5642261730875741,nan,False
ASJCdDrck-E,0.4926411284933677,nan,False
MI7MT4koWg0,0.43050259444671113,nan,False
TFtMaCA81vg,0.3076411796275586,nan,False
FBqCscVxjy4,0.5336656890732737,nan,False
HBbzNqsEfa8,0.5615232981658682,1.0,True
mC3gtVLnYNU,0.5042602709454604,1.0,True
Xm8OkeuzYSI,0.6516881590063173,1.0,True
FnKPbAeBqB8,0.6276971640172044,1.0,True
9EBbv3cnyG4,0.3736364661337699,0.0,True
EeN5VkIG5Pw,0.38170048299295367,0.0,True
SkqO56H-xxc,0.309713064599917,0.0,True
NMTqfBDr_-4,0.3813916567352603,0.0,True
